x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	y	Set	Test
0.67707349	0.45262107	0.86959804	0.42425516	0.58921229	0.60578383	0.76481032	0.77769512	0.50426237	0.57412826	13.2799559	Test	1
0.23073043	0.94417184	0.54896718	0.33794642	0.34273677	0.39620533	0.12830334	0.0323077	0.01743383	0.59861555	5.28213148	Test	0
0.65901202	0.97212703	0.74322622	0.94531288	0.10268269	0.52912108	0.18169418	0.48290657	0.78129149	0.92639753	16.7358932	Test	1
0.79758663	0.63337723	0.84797431	0.66233052	0.11643991	0.56308784	0.67462142	0.58632826	0.62789682	0.18087488	13.8672433	Test	0
0.94771684	0.34939989	0.44707288	0.43310303	0.43883656	0.08787441	0.3145325	0.0589391	0.70686564	0.27992969	8.61378257	Test	0
0.77721408	0.84278837	0.51668637	0.54071952	0.89815925	0.86742763	0.11736303	0.49714649	0.46144611	0.27568821	14.1270144	Test	0
0.07946195	0.7856878	0.15167053	0.33015287	0.31826178	0.01245849	0.73961908	0.95864923	0.46071101	0.62127665	5.79476023	Test	1
0.92885562	0.39025261	0.92642369	0.44355669	0.98504387	0.95858918	0.66859795	0.75164152	0.79111527	0.12532127	16.0133464	Test	0
0.37400493	0.77181526	0.58553848	0.41301306	0.20219027	0.53356614	0.71264477	0.40538783	0.66445833	0.78673927	8.25097173	Test	0
0.85959461	0.78896225	0.95046175	0.34702791	0.66035825	0.09855844	0.60600738	0.37562487	0.25211899	0.61967753	15.811525	Test	2
0.21887361	0.46223671	0.63453538	0.44333646	0.95402949	0.98090243	0.54196308	0.57966162	0.54658835	0.08418065	13.2278753	Test	0
0.29300054	0.20535987	0.2056055	0.37681598	0.0985791	0.46645379	0.02639969	0.78306402	0.01722312	0.64920797	5.30423762	Test	0
0.8068852	0.88453623	0.61294679	0.483758	0.41699777	0.59067357	0.46204313	0.97596246	0.52916043	0.1841059	12.2562365	Test	0
0.95366257	0.70486906	0.00706262	0.97786125	0.03201127	0.87722386	0.15777732	0.05549286	0.02772797	0.90933259	20.8527567	Test	0
0.46769983	0.36638262	0.65793305	0.47360161	0.47306136	0.86139313	0.4273882	0.5200112	0.29774937	0.70904177	8.09972025	Test	0
0.0704487	0.10251484	0.30187738	0.36536463	0.38382567	0.11280262	0.46250778	0.49329135	0.0939127	0.62025432	6.20036342	Test	0
